URL,Price,BOX_TYPE,CASE_DIAMETER,CASE_MATERIAL,CASE_SHAPE,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,LUMINISCENCE,BEZEL,BRAND,COLLECTION_NAME,GENDER,MODEL,WATCH_LABEL,MOVEMENT,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,WARRANTY,JOMASHOP_SKU,ITEM_VARIATION,DEPARTMENT,CATEGORY,DIAL_MARKERS,SECOND_MARKERS,BEZEL_COLOR,BEZEL_MATERIAL,ENGINE,WATER_RESISTANCE,CASE_BACK,CROWN,POWER_RESERVE,CALENDAR,ADDITIONAL_INFO,COLOR,BOX,PAPERS,CASE_THICKNESS,BAND_WIDTH,SUB_DIALS,UPC_CODE,CLOSURE_TYPE,PREOWNED_ITEM_CONDITION,YEAR,COMMENTS,BAND_LENGTH,CASE_COLOR,SIZE_INFO,BRAND_TYPE,CONDITION_DESCRIPTION,MATERIAL
https://www.jomashop.com/audemars-piguet-u-series-champagne-dial-mens-watch-26315or-oo-1256or-01.html,"$115,000.00",Original Box,38 mm,18kt Pink Gold,Octagon,18kt Pink Gold,Bracelet,Rose Gold-tone,Hidden,Champagne,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Hands and Markers,Fixed,Audemars Piguet,Royal Oak,Mens,26315OR.OO.1256OR.01,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Small Second","Analog, Gold, Chronograph",Dress,2 Year Jomashop Warranty,AP26315OROO1256OR01,,Watches,Watches,Arabic Numeral,Minute Markers around the outer rim,Rose Gold-tone,18kt Pink Gold,Audemars Piguet Calibre 2385,50 meters / 165 feet,Solid,Screw Down,40 hours,Date display between 4 and 5 o'clock position,,,,,11 mm,,"Three - 60 Second, 30 Minute and 12 Hour",,,,,,,,,,,
https://www.jomashop.com/hublot-watch-565-ox-1181-rx.html,"$14,805.00",Original Box,38 mm,18kt Rose Gold,Round,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,,"Fixed secured with 6 ""H"" style titanium screws",Hublot,Classic Fusion,Unisex,565.OX.1181.RX,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Rubber, Titanium",Luxury,2 Year Jomashop Warranty,HB565OX1181RX,,Watches,Watches,Index,,Rose Gold-tone,18kt Rose Gold,Hublot Calibre HUB1110,50 meters / 165 feet,Transparent,Pull / Push,42 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/bell-and-ross-watch-br05a-gr-st-sst.html,"$3,810.00",Original Box,40 mm,Stainless Steel,Square,Stainless Steel,Bracelet,Silver-tone,Butterfly,Silver,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Fixed,Bell And Ross,BR 05,Mens,BR05A-GR-ST/SST,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,2 Year Jomashop Warranty,BLRBR05A-GR-ST-SST,,Watches,Watches,Index,"Arabic Numerals mark the 6, 9 and 12 o'clock positions. Minute Markers around the outer rim",Silver-tone,Stainless Steel,Bell and Ross Calibre BR-CAL.321,100 meters / 330 feet,Transparent,Screw Down,38 hours,Date display at the 3 o'clock position,,,,,11 mm,22 mm,,,,,,,,,,,,
https://www.jomashop.com/panerai-watch-pam01039.html,"$18,395.00",Original Box,47 mm,Carbotech,Cushion,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Black Skeleton Sword-shaped,Hands and Markers,Uni-directional Rotating Coin Edge,Panerai,Submersible Luna Rossa,Mens,PAM01039,Swiss Made,Automatic,"Date, Hour, Minute, Small Second","Analog, Rubber, Titanium",Luxury,2 Year Jomashop Warranty,PAM01039,,Watches,Watches,Dot,,Black DLC,Titanium (Carbotech),Panerai Calibre P.9010,30 meters / 100 feet,Solid,Pull / Push,72 hours,Day of the Week and Date display at the 3 o'clock position,,,,,,,Small Second,7613375232582.0,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278341pso.html,"$17,940.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel and 18kt Rose Gold Oyster,Bracelet,,Fold Over,Rose,Analog,Scratch Resistant Sapphire,Luminous Rose Gold,Hands and Markers,Fixed,Rolex,Datejust,Womens,278341PSO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278341PSO,,Watches,Watches,Index,Minute Markers around the outer rim,,18kt Rose Gold set with Diamonds,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/longines-elegant-watch-l4-310-4-11-6.html,"$1,450.00",Original Box,29 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Hidden,White,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Longines,Elegant,Womens,L4.310.4.11.6,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel",Luxury,2 Year Jomashop Warranty,LNG43104116,,Watches,Watches,Roman Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Longines Calibre L595,30 meters / 100 feet,Transparent,Pull / Push,40 hours,Date display at the 3 o'clock position,,,,,9 mm,14 mm,,7612356187972.0,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278241sdj.html,"$16,965.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel and 18kt Everose Gold Jubilee,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Folding,Silver,Analog,Scratch Resistant Sapphire,Everose Gold,,Domed,Rolex,Datejust,Womens,278241SDJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278241SDJ,,Watches,Watches,Diamond,,Rose Gold-tone,8kt Everose Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/hublot-watch-542-nx-7071-lr-1104.html,"$9,855.00",Original Box,42 mm,Titanium,Round,(Alligator) Leather/ Rubber,Strap,Grey,Fold Over with Safety Release,Grey Sandblast,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Hublot,Classic Fusion Racing Grey,Mens,542.NX.7071.LR.1104,Swiss Made,Automatic,"Date, Hour, Minute, Second","Alligator Leather, Analog, Leather, Titanium, Diamond",Luxury,2 Year Jomashop Warranty,HB542NX7071LR1104,,Watches,Watches,Index,,Grey,Titanium set with Diamonds,Hublot Caliber HUB1110,50 meters / 165 feet,Transparent,Pull / Push,42 hours,Date display at the 3 o'clock position,Bezel set with 36 Diamonds approx 0.75 ct,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-watch-278341chdj.html,"$21,390.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel with 18kt Pink Gold Jubilee,Bracelet,,Concealed Crown,Chocolate,Analog,Scratch Resistant Sapphire,Everose Gold,,Fixed,Rolex,Datejust,Womens,278341CHDJ,Swiss Made,Automatic,"Date, Hour, Minute, Second, Chronometer","Analog, Chronometer, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278341CHDJ,,Watches,Watches,Diamond,,,18kt Pink Gold set with 25 Diamonds,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,48 hours,Date display at the 3 o'clock position,,,,,,,,842047181645.0,,,,,,Silver-Tone,,,,
https://www.jomashop.com/bell-and-ross-watch-brv123-st-her-srb.html,"$3,210.00",Original Box,41 mm,Stainless Steel,Round,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Luminous,Photoluminescence Hands and Markers,Fixed,Bell And Ross,Vinage Sport,Mens,BRV123-ST-HER/SRB,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Rubber, Stainless Steel",Dress,2 Year Jomashop Warranty,BLRBRV123-ST-HER-SRB,,Watches,Watches,Index,"Arabic Numerals mark the 3, 6, 9 and 12 o'clock positions. Minute Markers around the outer rim",,Stainless Steel with Black Top Ring,ETA Caliber 2895,100 meters / 330 feet,Skeleton,,40 hours,Date display between 4 and 5 o'clock position,,,,,12 mm,22 mm,,3700728815173.0,,,,,8 inches,,,,,
https://www.jomashop.com/audemars-piguet-royal-oak-blue-dial-unisex-watch-77351stzz1261st01.html,"$54,625.00",Original Box,34 mm,Stainless Steel,Octagon,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Audemars Piguet,Royal Oak,Womens,77351ST.ZZ.1261ST.01,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,AP77351STZZ1261ST01,,Watches,Watches,Index,Minute Markers around the outer rim,Silver-tone,Diamond Set,Audemars Piguet Calibre 5800,50 meters / 165 feet,Transparent See Through,,50 hours,Date display at the 3 o'clock position,,,,,8.8 mm,,,,,,,,,,,,,
https://www.jomashop.com/richard-mille-rm07-01-watch-rm07-01.html,"$270,250.00",Original Box,31 mm,18kt Rose Gold,Tonneau,Leather,Strap,Black,Tang,Onyx,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Hands and Markers,Fixed,Richard Mille,RM07-01 Medium Set,Womens,RM07-01,Swiss Made,Automatic,"Hour, Minute","Analog, Gold, Leather, Diamond",Luxury,2 Year Jomashop Warranty,RM-RM0701,,Watches,Watches,Index,,Black,Diamond Set,Richard Mille Calibre CRMA2,50 meters / 165 feet,Transparent,,50 hours,,,,,,11.85 mm,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278341chrdj.html,"$20,815.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel with 18kt Everose Gold Jubliee,Bracelet,Two-tone (Silver-tone and Rose Gold-tone),Fold Over,Chocolate,Analog,Scratch Resistant Sapphire,Everose Gold,,Fixed,Rolex,Datejust,Womens,278341CHRDJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Dress,2 Year Jomashop Warranty,RLX278341CHRDJ,,Watches,Watches,Roman Numeral,Diamond-set Roman Numeral at the 6 o'clock position,,18kt Everose Gold set with Diamonds,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,842047181652.0,,,,,,Silver-Tone,,,,
https://www.jomashop.com/rolex-day-date-watch-228345chrp.html,"$84,525.00",Original Box,40 mm,18kt Everose Gold,Round,18kt Everose Gold President,Bracelet,Gold-tone,Crownclasp,Brown,Analog,Scratch Resistant Sapphire,,,Fixed,Rolex,Day-Date,Unisex,228345CHRP,Swiss Made,Automatic,"Date, Day, Hour, Minute, Second, Chronometer, Shock Resistant, Magnetic Resistant","Analog, Chronometer, Gold, Diamond",Dress,2 Year Jomashop Warranty,RLX228345CHRP,,Watches,Watches,Arabic Numeral,,18kt Everose Gold,Diamond Set,Rolex Calibre 3255,100 meters / 330 feet,,Screw Down,70 hours,,"Original Box, Manual (Complete Accessories)",,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278248gyrdo.html,"$36,290.00",Original Box,31 mm,18kt Yellow Gold,Round,18kt Yellow Gold Rolex Oyster,Bracelet,,,Dark Grey,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278248GYRDO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Diamond",Luxury,2 Year Jomashop Warranty,RLX278248GYRDO,,Watches,Watches,Roman- Diamond Numeral,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278341drrdj.html,"$20,815.00",Original Box,31 mm,Stainless Steel,Round,Steel with 18kt Everose Gold Jubilee Center Links,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,Silver-Tone,,,,
https://www.jomashop.com/panerai-watch-pam00979.html,"$18,115.00",Original Box,47 mm,Carbotech,Cushion,Rubber,Strap,Black,Tang,Carbon,Analog,Scratch Resistant Sapphire,Black Skeleton Sword-shaped,,Uni-directional Rotating Coin Edge,Panerai,Submersible Marina,Mens,PAM00979,Swiss Made,Automatic,"Date, Hour, Minute, Small Second","Analog, Rubber",Dive,2 Year Jomashop Warranty,PAM00979,,Watches,Watches,Dot,,Black,Carbotech,Panerai Calibre P.9010,300 meters / 1000 feet,Solid,Pull / Push,72 hours,Date display at the 3 o'clock position,,,No,No,,,Small Seconds,7613375194453.0,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278248wrp.html,"$36,350.00",Original Box,31 mm,18kt Yellow Gold,Round,18kt Yellow Gold Rolex President,Bracelet,,,White,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278248WRP,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold",Luxury,2 Year Jomashop Warranty,RLX278248WRP,,Watches,Watches,Roman Numeral,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278248cso.html,"$26,390.00",Original Box,31 mm,18kt Yellow Gold,Round,18kt Yellow Gold Rolex Oyster,Bracelet,,,Champagne,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278248CSO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold",Luxury,2 Year Jomashop Warranty,RLX278248CSO,,Watches,Watches,Index,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278243srdo.html,"$17,825.00",Original Box,31 mm,Stainless Steel and 18kt Yellow Gold,Round,Steel and 18kt Yellow Gold Oyster,Bracelet,,Folding,Silver,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278243SRDO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278243SRDO,,Watches,Watches,Roman-Diamond,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278243sdo.html,"$12,940.00",Original Box,31 mm,Stainless Steel and 18kt Yellow Gold,Round,Steel and 18kt Yellow Gold Oyster,Bracelet,,Folding,Silver,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278243SDO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278243SDO,,Watches,Watches,Diamond,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-lady-datejust-watch-279166gydp.html,"$43,380.00",Original Box,28 mm,Platinum,Round,Platinum Rolex President,Bracelet,White,Folding,Grey,Analog,Scratch Resistant Sapphire,White,,Fixed,Rolex,Lady Datejust,Womens,279166GYDP,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Platinum, Gold, Diamond",Luxury,2 Year Jomashop Warranty,RLX279166GYDP,,Watches,Watches,Diamond,,White,Platinum,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,Diamonds in 18 ct gold settings,,,,,,,,,,,,,White,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278243cso.html,"$10,985.00",Original Box,31 mm,Stainless Steel and 18kt Yellow Gold,Round,Stainless Steel and 18kt Yellow Gold Oyster,Bracelet,,Folding,Champagne,Analog,Scratch Resistant Sapphire,Gold-tone,,Fixed,Rolex,Datejust,Womens,278243CSO,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,2 Year Jomashop Warranty,RLX278243CSO,,Watches,Watches,Index,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-lady-datejust-watch-279166wrp.html,"$53,470.00",Original Box,28 mm,Platinum,Round,Platinum Rolex President,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,White,,,,
https://www.jomashop.com/rolex-day-date-36-watch-128349ssp.html,"$59,395.00",Original Box,36 mm,18kt White Gold,Round,18kt White Gold Rolex President,Bracelet,,Folding,,,,,,,,,,,,,,,,,,,,,,,,,,,Solid,,,,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-day-date-36-watch-128348cdp.html,"$59,775.00",Original Box,36 mm,18kt Yellow Gold,Round,18kt Yellow Gold Rolex President,Bracelet,,Fold Over,Champagne,Analog,Scratch Resistant Sapphire,Yellow Gold,,Fixed,Rolex,Day-Date,Unisex,128348CDP,Swiss Made,Automatic,"Date, Day, Hour, Minute, Second","Analog, Gold, Diamond",Luxury,2 Year Jomashop Warranty,RLX128348CDP,,Watches,Watches,Diamond,,,18kt Yellow Gold set with Diamonds,Rolex Calibre 3255,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position. Day of the Week display centered on the 12 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/audemars-piguet-watch-26363stood003cu01.html,"$40,780.00",Original Box,42 mm,Stainless Steel,Octagon,Leather,Strap,Black,Deployment with Push Button Release,Anthracite,Analog,Scratch Resistant Sapphire,Silver-tone,Hands and Markers,Fixed,Audemars Piguet,Royal Oak Offshore,Mens,26363ST.OO.D003CU.01,Swiss Made,Automatic,"Chronograph, Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Chronograph",Luxury,2 Year Jomashop Warranty,AP26363STOOD003CU01,"26363ST OO D003CU 01, 26363ST-OO-D003CU-01, 26363STOOD003CU01",Watches,Watches,Arabic Numeral,Minute Markers around the outer rim,Silver-tone,Stainless Steel,Audemars Piguet Calibre 2326/2840,100 meters / 330 feet,Solid,,38 hours,Date display at the 3 o'clock position,,Anthracite / Black,,,15.65 mm,,"Three - 60 Second, 30 Minute and 12 Hour",,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278248srdp.html,"$38,335.00",Original Box,31 mm,18kt Yellow Gold,Round,18kt Yellow Gold Rolex President,Bracelet,,,Silver,Analog,Scratch Resistant Sapphire,Silver-tone,,Fixed,Rolex,Datejust,Womens,278248SRDP,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Diamond",Luxury,2 Year Jomashop Warranty,RLX278248SRDP,,Watches,Watches,Roman- Diamond Numeral,,,18kt Yellow Gold,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/audemars-piguet-watch-26516or-zz-1220or-01.html,"$222,235.00",Original Box,41 mm,18kt PinkGold,Octagon,18kt PinkGold,Bracelet,,AP folding,Brown,Analog,Scratch Resistant Sapphire,Pink,Hands and Markers,Fixed,Audemars Piguet,Royal Oak,Mens,26516OR.ZZ.1220OR.01,Swiss Made,Hand Wind,"Tourbillon, Hour, Minute, Power Reserve Indicator","Analog, Power Reserve Indicator, Gold, Diamond, Tourbillon",Luxury,2 Year Jomashop Warranty,AP26516ORZZ1220OR01,,Watches,Watches,Index,Minute Markers around the outer rim,,Diamond Set,Audemars Piguet Calibre 2924,50 meters / 165 feet,Transparent,,70 hours,,32 baguette-cut diamonds; ~3.04 carats,,No,No,8.95 mm,,,,,,,,,,,,,
https://www.jomashop.com/panerai-submersible-watch-pam00959.html,"$9,655.00",Original Box,42 mm,Stainless Steel,Cushion,Rubber,Strap,Blue,Tang,Grey,Analog,Scratch Resistant Sapphire,Luminous Silver-tone Skeleton Sword-shaped,Hands and Markers,Uni-directional Rotating Coin Edge,Panerai,Submersible,Mens,PAM00959,Swiss Made,Automatic,"Date, Hour, Minute, Small Second","Stainless Steel, Rubber, Ceramic, Analog",Dive,2 Year Jomashop Warranty,PAM00959,,Watches,Watches,Dot,,Blue,Stainless Steel with a Blue Ceramic (Count-Up Elapsed Time) Ring,Panerai Calibre OP XXXIV,300 meters / 1000 feet,Solid,Pull / Push,72 hours,Date display at the 3 o'clock position,"Original Box, Manual (Complete Accessories)",,,,,22 mm / 20 mm,Small Seconds,7613375190257.0,,,,,,,,,,
https://www.jomashop.com/zenith-watch-95-9002-9004-78-r590.html,"$9,765.00",Original Box,44 mm,Titanium,Round,Rubber,Strap,Blue,Double Fold Over,Skeleton,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Hands and Markers,Fixed,Zenith,DEFY El Primero 21,Mens,95.9002.9004/78.R590,Swiss Made,Automatic,"Chronograph, Column Wheel, Hour, Minute, Small Second, Power Reserve Indicator, Chronometer","Analog, Power Reserve Indicator, Chronometer, Rubber, Titanium, Chronograph",Luxury,3 Year Jomashop Warranty,ZE959002900478R590,,Watches,Watches,Index,Minute Markers. 1/100 Second Markers around the outer rim,Grey,Titanium,Zenith Calibre El Primero 9004,100 meters / 330 feet,Transparent,,50 hours,,,,,,,24 mm,Three - 60 Second and 30 Minute and Power Reserve Indicator,7613061027843.0,,,,,,,,,,
https://www.jomashop.com/omega-watch-131-15-25-60-56-001.html,"$4,680.00",Original Box,25 mm,Stainless Steel,Round,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Grey,Analog,Scratch Resistant Sapphire,Silver-tone Skeleton,Hands,Fixed,Omega,Constellation Manhattan,Womens,131.15.25.60.56.001,Swiss Made,Quartz,"Hour, Minute","Analog, Stainless Steel, Diamond",Luxury,4 Year Jomashop Warranty,OM13115256056001,,Watches,Watches,Diamond,,Silver-tone,Stainless Steel set with Diamonds,Omega Calibre 4061,30 meters / 100 feet,Solid,Pull / Push,,,"Original Box, Manual (Complete Accessories)",,,,,15.9 mm,,7612586282188.0,,,,,,,,,,
https://www.jomashop.com/panerai-radiomir-watch-pam00997.html,"$11,840.00",Original Box,48 mm,Ceramic,Cushion,Leather,Strap,Black,Tang,Green,Analog,Scratch Resistant Sapphire,Luminous Black,Hands,Fixed,Panerai,Radiomir,Mens,PAM00997,Swiss Made,Hand Wind,"Date, Hour, Minute, Small Second","Leather, Analog, Ceramic",Luxury,2 Year Jomashop Warranty,PAM00997,PAM997,Watches,Watches,Index,"Arabic Numerals amrk the 3, 6, 9 and 12 o'clock positions",Black,Ceramic,Panerai Calibre P.3000,100 meters / 330 feet,Transparent,Screw Down,72 hours,,,,,,,26 mm / 22 mm,One - Small Second,7613375225416.0,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278381chrdj.html,"$25,415.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel with Everose Gold Jubilee,Bracelet,Silver-tone,Crown Fold Over,Chocolate,Analog,Scratch Resistant Sapphire,Everose Gold,,Fixed,Rolex,Datejust,Womens,278381CHRDJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278381CHRDJ,,Watches,Watches,Roman Numeral,Diamond-set Roman Numeral appears at the 12 o'clock position,,Everose Gold set with Diamonds,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
https://www.jomashop.com/rolex-datejust-31-watch-278381psj.html,"$23,230.00",Original Box,31 mm,Stainless Steel,Round,Stainless Steel with Everose Gold Jubilee,Bracelet,Silver-tone,Crown,Rose,Analog,Scratch Resistant Sapphire,Luminous Everose Gold,Hands and Markers,Fixed,Rolex,Datejust,Womens,278381PSJ,Swiss Made,Automatic,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Luxury,2 Year Jomashop Warranty,RLX278381PSJ,,Watches,Watches,Index,Minute Markers around the outer rim,,Everose Gold set with Diamonds,Rolex Calibre 2236,100 meters / 330 feet,Solid,Screw Down,55 hours,Date display at the 3 o'clock position,,,,,,,,,,,,,,,,,,
